Level,Title,State,Skill_level,Month,Vacancies
2,Australia skill level 1,AUST,1,2021-04-01,83329.006
2,Australia skill level 1,AUST,1,2021-05-01,84421.199
2,Australia skill level 1,AUST,1,2021-06-01,86545.052
2,Australia skill level 1,AUST,1,2021-07-01,87419.373
2,Australia skill level 1,AUST,1,2021-08-01,85016.386
2,Australia skill level 1,AUST,1,2021-09-01,89499.351
2,Australia skill level 1,AUST,1,2021-10-01,91364.669
2,Australia skill level 1,AUST,1,2021-11-01,91846.332
2,Australia skill level 1,AUST,1,2021-12-01,90057.891
2,Australia skill level 1,AUST,1,2022-01-01,94535.27
2,Australia skill level 1,AUST,1,2022-02-01,96955.8
2,Australia skill level 1,AUST,1,2022-03-01,97540.085
2,Australia skill level 1,AUST,1,2022-04-01,97446.289
2,Australia skill level 1,AUST,1,2022-05-01,102026.912
2,Australia skill level 1,AUST,1,2022-06-01,104345.48
2,Australia skill level 1,AUST,1,2022-07-01,100271.472
2,Australia skill level 1,AUST,1,2022-08-01,102728.812
2,Australia skill level 1,AUST,1,2022-09-01,97266.944
2,Australia skill level 1,AUST,1,2022-10-01,102516.523
2,Australia skill level 1,AUST,1,2022-11-01,99884.557
2,Australia skill level 1,AUST,1,2022-12-01,100811.563
2,Australia skill level 1,AUST,1,2023-01-01,100918.595
2,Australia skill level 1,AUST,1,2023-02-01,103611.405
2,Australia skill level 1,AUST,1,2023-03-01,104254.275
2,Australia skill level 1,AUST,1,2023-04-01,107713.236
2,Australia skill level 1,AUST,1,2023-05-01,106635.662
2,Australia skill level 1,AUST,1,2023-06-01,105437.308
2,Australia skill level 1,AUST,1,2023-07-01,105379.503
2,Australia skill level 1,AUST,1,2023-08-01,105342.693
2,Australia skill level 1,AUST,1,2023-09-01,102315.02
2,Australia skill level 1,AUST,1,2023-10-01,100283.384
2,Australia skill level 1,AUST,1,2023-11-01,98649.87
2,Australia skill level 1,AUST,1,2023-12-01,97379.923
2,Australia skill level 1,AUST,1,2024-01-01,93455.335
2,Australia skill level 1,AUST,1,2024-02-01,92619.212
2,Australia skill level 1,AUST,1,2024-03-01,90130.608
2,Australia skill level 1,AUST,1,2024-04-01,88690.019
2,Australia skill level 1,AUST,1,2024-05-01,88684.738
2,Australia skill level 1,AUST,1,2024-06-01,84246.916
2,Australia skill level 1,AUST,1,2024-07-01,77839.194
2,Australia skill level 1,AUST,1,2024-08-01,84730.738
2,Australia skill level 1,AUST,1,2024-09-01,83816.514
2,Australia skill level 1,AUST,1,2024-10-01,82501.675
2,Australia skill level 1,AUST,1,2024-11-01,83291.702
2,Australia skill level 1,AUST,1,2024-12-01,79144.147
2,Australia skill level 1,AUST,1,2025-01-01,80807.261
2,Australia skill level 1,AUST,1,2025-02-01,77681.555
2,Australia skill level 1,AUST,1,2025-03-01,74074.884
2,Australia skill level 1,AUST,1,2025-04-01,79291.397
2,Australia skill level 1,AUST,1,2025-05-01,77536.37
2,Australia skill level 1,AUST,1,2025-06-01,79062.277
2,Australia skill level 1,AUST,1,2025-07-01,78834.521
2,Australia skill level 1,AUST,1,2025-08-01,72980.496
2,Australia skill level 1,AUST,1,2025-09-01,76706.829
2,Australia skill level 1,AUST,1,2025-10-01,76104.451
2,Australia skill level 1,AUST,1,2025-11-01,74136.382
2,Australia skill level 1,AUST,1,2025-12-01,79555.472
2,Australia skill level 1,AUST,1,2026-01-01,79914.347
2,Australia skill level 1,AUST,1,2026-02-01,78223.173
2,Australia skill level 1,AUST,1,2026-03-01,80459.674
2,Australia skill level 1,AUST,1,2026-04-01,78395.248
2,Australia skill level 1,AUST,1,2026-05-01,76668.359
2,Australia skill level 1,AUST,1,2026-06-01,77551.547
2,Australia skill level 1,AUST,1,2026-07-01,77678.254
2,Australia skill level 2,AUST,2,2006-01-01,19979.263
2,Australia skill level 2,AUST,2,2006-02-01,20443.457
2,Australia skill level 2,AUST,2,2006-03-01,21077.421
2,Australia skill level 2,AUST,2,2006-04-01,21448.892
2,Australia skill level 2,AUST,2,2006-05-01,21310.397
2,Australia skill level 2,AUST,2,2006-06-01,24675.101
2,Australia skill level 2,AUST,2,2006-07-01,21472.55
2,Australia skill level 2,AUST,2,2006-08-01,22074.654
2,Australia skill level 2,AUST,2,2006-09-01,21772.286
2,Australia skill level 2,AUST,2,2006-10-01,23317.955
2,Australia skill level 2,AUST,2,2006-11-01,23799.334
2,Australia skill level 2,AUST,2,2006-12-01,23489.566
2,Australia skill level 2,AUST,2,2007-01-01,25548.805
2,Australia skill level 2,AUST,2,2007-02-01,26614.139
2,Australia skill level 2,AUST,2,2007-03-01,27628.866
2,Australia skill level 2,AUST,2,2007-04-01,28058.035
2,Australia skill level 2,AUST,2,2007-05-01,28182.896
2,Australia skill level 2,AUST,2,2007-06-01,28060.528
2,Australia skill level 2,AUST,2,2007-07-01,29287.521
2,Australia skill level 2,AUST,2,2007-08-01,29402.216
2,Australia skill level 2,AUST,2,2007-09-01,30065.472
2,Australia skill level 2,AUST,2,2007-10-01,29314.743
2,Australia skill level 2,AUST,2,2007-11-01,31608.605
2,Australia skill level 2,AUST,2,2007-12-01,33776.461
2,Australia skill level 2,AUST,2,2008-01-01,33510.173
2,Australia skill level 2,AUST,2,2008-02-01,34068.743
2,Australia skill level 2,AUST,2,2008-03-01,33813.869
2,Australia skill level 2,AUST,2,2008-04-01,34354.544
2,Australia skill level 2,AUST,2,2008-05-01,34404.145
2,Australia skill level 2,AUST,2,2008-06-01,34102.352
2,Australia skill level 2,AUST,2,2008-07-01,33231.363
2,Australia skill level 2,AUST,2,2008-08-01,31606.13
2,Australia skill level 2,AUST,2,2008-09-01,29907.413
2,Australia skill level 2,AUST,2,2008-10-01,28687.3
2,Australia skill level 2,AUST,2,2008-11-01,26436.036
2,Australia skill level 2,AUST,2,2008-12-01,23877.179
2,Australia skill level 2,AUST,2,2009-01-01,20748.476
2,Australia skill level 2,AUST,2,2009-02-01,18625.104
2,Australia skill level 2,AUST,2,2009-03-01,15999.81
2,Australia skill level 2,AUST,2,2009-04-01,16543.375
2,Australia skill level 2,AUST,2,2009-05-01,15579.423
2,Australia skill level 2,AUST,2,2009-06-01,16957.551
2,Australia skill level 2,AUST,2,2009-07-01,16600.777
2,Australia skill level 2,AUST,2,2009-08-01,17416.109
2,Australia skill level 2,AUST,2,2009-09-01,17613.712
2,Australia skill level 2,AUST,2,2009-10-01,17784.943
2,Australia skill level 2,AUST,2,2009-11-01,18115.472
2,Australia skill level 2,AUST,2,2009-12-01,18480.555
2,Australia skill level 2,AUST,2,2010-01-01,20515.124
2,Australia skill level 2,AUST,2,2010-02-01,20409.411
2,Australia skill level 2,AUST,2,2010-03-01,20402.66
2,Australia skill level 2,AUST,2,2010-04-01,19195.208
2,Australia skill level 2,AUST,2,2010-05-01,21093.873
2,Australia skill level 2,AUST,2,2010-06-01,20440.059
2,Australia skill level 2,AUST,2,2010-07-01,21195.857
2,Australia skill level 2,AUST,2,2010-08-01,21054.354
2,Australia skill level 2,AUST,2,2010-09-01,22390.154
2,Australia skill level 2,AUST,2,2010-10-01,22448.693
2,Australia skill level 2,AUST,2,2010-11-01,23036.305
2,Australia skill level 2,AUST,2,2010-12-01,24190.472
2,Australia skill level 2,AUST,2,2011-01-01,23810.169
2,Australia skill level 2,AUST,2,2011-02-01,23426.258
2,Australia skill level 2,AUST,2,2011-03-01,23681.585
2,Australia skill level 2,AUST,2,2011-04-01,23983.993
2,Australia skill level 2,AUST,2,2011-05-01,23299.511
2,Australia skill level 2,AUST,2,2011-06-01,22380.01
2,Australia skill level 2,AUST,2,2011-07-01,23232.828
2,Australia skill level 2,AUST,2,2011-08-01,22978.406
2,Australia skill level 2,AUST,2,2011-09-01,21586.261
2,Australia skill level 2,AUST,2,2011-10-01,21841.52
2,Australia skill level 2,AUST,2,2011-11-01,21478.411
2,Australia skill level 2,AUST,2,2011-12-01,21969.867
2,Australia skill level 2,AUST,2,2012-01-01,20741.593
2,Australia skill level 2,AUST,2,2012-02-01,21264.301
2,Australia skill level 2,AUST,2,2012-03-01,21028.886
2,Australia skill level 2,AUST,2,2012-04-01,20587.419
2,Australia skill level 2,AUST,2,2012-05-01,19713.979
2,Australia skill level 2,AUST,2,2012-06-01,19082.822
2,Australia skill level 2,AUST,2,2012-07-01,18026.58
2,Australia skill level 2,AUST,2,2012-08-01,17698.371
2,Australia skill level 2,AUST,2,2012-09-01,18284.021
2,Australia skill level 2,AUST,2,2012-10-01,17192.53
2,Australia skill level 2,AUST,2,2012-11-01,17111.495
2,Australia skill level 2,AUST,2,2012-12-01,16237.06
2,Australia skill level 2,AUST,2,2013-01-01,16119.128
2,Australia skill level 2,AUST,2,2013-02-01,15705.493
2,Australia skill level 2,AUST,2,2013-03-01,16487.062
2,Australia skill level 2,AUST,2,2013-04-01,15231.138
2,Australia skill level 2,AUST,2,2013-05-01,15672.418
2,Australia skill level 2,AUST,2,2013-06-01,15583.279
2,Australia skill level 2,AUST,2,2013-07-01,15915.636
2,Australia skill level 2,AUST,2,2013-08-01,15860.902
2,Australia skill level 2,AUST,2,2013-09-01,15773.368
2,Australia skill level 2,AUST,2,2013-10-01,15884.371
2,Australia skill level 2,AUST,2,2013-11-01,15948.276
2,Australia skill level 2,AUST,2,2013-12-01,16044.72
2,Australia skill level 2,AUST,2,2014-01-01,17112.34
2,Australia skill level 2,AUST,2,2014-02-01,17156.11
2,Australia skill level 2,AUST,2,2014-03-01,16986.227
2,Australia skill level 2,AUST,2,2014-04-01,16899.328
2,Australia skill level 2,AUST,2,2014-05-01,17326.181
2,Australia skill level 2,AUST,2,2014-06-01,18051.886
2,Australia skill level 2,AUST,2,2014-07-01,17647.083
2,Australia skill level 2,AUST,2,2014-08-01,18278.078
2,Australia skill level 2,AUST,2,2014-09-01,18223.042
2,Australia skill level 2,AUST,2,2014-10-01,18484.895
2,Australia skill level 2,AUST,2,2014-11-01,17969.414
2,Australia skill level 2,AUST,2,2014-12-01,17986.071
2,Australia skill level 2,AUST,2,2015-01-01,18778.623
2,Australia skill level 2,AUST,2,2015-02-01,18315.487
2,Australia skill level 2,AUST,2,2015-03-01,18646.189
2,Australia skill level 2,AUST,2,2015-04-01,19462.584
2,Australia skill level 2,AUST,2,2015-05-01,18548.929
2,Australia skill level 2,AUST,2,2015-06-01,18703.384
2,Australia skill level 2,AUST,2,2015-07-01,19264.077
2,Australia skill level 2,AUST,2,2015-08-01,19390.883
2,Australia skill level 2,AUST,2,2015-09-01,20300.385
2,Australia skill level 2,AUST,2,2015-10-01,19603.303
2,Australia skill level 2,AUST,2,2015-11-01,20336.91
2,Australia skill level 2,AUST,2,2015-12-01,20071.649
2,Australia skill level 2,AUST,2,2016-01-01,19750.363
2,Australia skill level 2,AUST,2,2016-02-01,20156.28
2,Australia skill level 2,AUST,2,2016-03-01,20269.829
2,Australia skill level 2,AUST,2,2016-04-01,20733.666
2,Australia skill level 2,AUST,2,2016-05-01,20796.297
2,Australia skill level 2,AUST,2,2016-06-01,21200.952
2,Australia skill level 2,AUST,2,2016-07-01,20259.311
2,Australia skill level 2,AUST,2,2016-08-01,20392.431
2,Australia skill level 2,AUST,2,2016-09-01,19941.856
2,Australia skill level 2,AUST,2,2016-10-01,19919.53
2,Australia skill level 2,AUST,2,2016-11-01,19544.573
2,Australia skill level 2,AUST,2,2016-12-01,19630.067
2,Australia skill level 2,AUST,2,2017-01-01,19232.585
2,Australia skill level 2,AUST,2,2017-02-01,19598.181
2,Australia skill level 2,AUST,2,2017-03-01,19905.539
2,Australia skill level 2,AUST,2,2017-04-01,20416.878
2,Australia skill level 2,AUST,2,2017-05-01,20664.31
2,Australia skill level 2,AUST,2,2017-06-01,20744.488
2,Australia skill level 2,AUST,2,2017-07-01,21053.14
2,Australia skill level 2,AUST,2,2017-08-01,20826.964
2,Australia skill level 2,AUST,2,2017-09-01,20735.516
2,Australia skill level 2,AUST,2,2017-10-01,20785.741
2,Australia skill level 2,AUST,2,2017-11-01,21095.197
2,Australia skill level 2,AUST,2,2017-12-01,20574.17
2,Australia skill level 2,AUST,2,2018-01-01,21191.675
2,Australia skill level 2,AUST,2,2018-02-01,21472.472
2,Australia skill level 2,AUST,2,2018-03-01,22190.919
2,Australia skill level 2,AUST,2,2018-04-01,21950.356
2,Australia skill level 2,AUST,2,2018-05-01,21923.552
2,Australia skill level 2,AUST,2,2018-06-01,21425.642
2,Australia skill level 2,AUST,2,2018-07-01,21867.912
2,Australia skill level 2,AUST,2,2018-08-01,21575.646
2,Australia skill level 2,AUST,2,2018-09-01,20985.837
2,Australia skill level 2,AUST,2,2018-10-01,20800.944
2,Australia skill level 2,AUST,2,2018-11-01,20461.785
2,Australia skill level 2,AUST,2,2018-12-01,20756.263
2,Australia skill level 2,AUST,2,2019-01-01,21576.635
2,Australia skill level 2,AUST,2,2019-02-01,20887.912
2,Australia skill level 2,AUST,2,2019-03-01,19640.926
2,Australia skill level 2,AUST,2,2019-04-01,20061.918
2,Australia skill level 2,AUST,2,2019-05-01,20040.1
2,Australia skill level 2,AUST,2,2019-06-01,19833.35
2,Australia skill level 2,AUST,2,2019-07-01,19603.344
2,Australia skill level 2,AUST,2,2019-08-01,19366.348
2,Australia skill level 2,AUST,2,2019-09-01,19534.374
2,Australia skill level 2,AUST,2,2019-10-01,18620.111
2,Australia skill level 2,AUST,2,2019-11-01,17466.018
2,Australia skill level 2,AUST,2,2019-12-01,18298.047
2,Australia skill level 2,AUST,2,2020-01-01,18630.945
2,Australia skill level 2,AUST,2,2020-02-01,18185.341
2,Australia skill level 2,AUST,2,2020-03-01,12473.209
2,Australia skill level 2,AUST,2,2020-04-01,5615.564
2,Australia skill level 2,AUST,2,2020-05-01,8377.592
2,Australia skill level 2,AUST,2,2020-06-01,12071.341
2,Australia skill level 2,AUST,2,2020-07-01,13127.575
2,Australia skill level 2,AUST,2,2020-08-01,13233.373
2,Australia skill level 2,AUST,2,2020-09-01,15069.849
2,Australia skill level 2,AUST,2,2020-10-01,16267.54
2,Australia skill level 2,AUST,2,2020-11-01,18251.119
2,Australia skill level 2,AUST,2,2020-12-01,19307.584
2,Australia skill level 2,AUST,2,2021-01-01,19620.82
2,Australia skill level 2,AUST,2,2021-02-01,21250.827
2,Australia skill level 2,AUST,2,2021-03-01,23911.066
2,Australia skill level 2,AUST,2,2021-04-01,24131.368
2,Australia skill level 2,AUST,2,2021-05-01,25094.651
2,Australia skill level 2,AUST,2,2021-06-01,24822.102
2,Australia skill level 2,AUST,2,2021-07-01,24167.106
2,Australia skill level 2,AUST,2,2021-08-01,21356.64
2,Australia skill level 2,AUST,2,2021-09-01,24476.001
2,Australia skill level 2,AUST,2,2021-10-01,26164.721
2,Australia skill level 2,AUST,2,2021-11-01,27234.471
2,Australia skill level 2,AUST,2,2021-12-01,26422.932
2,Australia skill level 2,AUST,2,2022-01-01,27482.74
2,Australia skill level 2,AUST,2,2022-02-01,28492.944
2,Australia skill level 2,AUST,2,2022-03-01,29773.8
2,Australia skill level 2,AUST,2,2022-04-01,30301.157
2,Australia skill level 2,AUST,2,2022-05-01,31131.706
2,Australia skill level 2,AUST,2,2022-06-01,32385.766
2,Australia skill level 2,AUST,2,2022-07-01,30806.279
2,Australia skill level 2,AUST,2,2022-08-01,31473.329
2,Australia skill level 2,AUST,2,2022-09-01,29780.771
2,Australia skill level 2,AUST,2,2022-10-01,30043.326
2,Australia skill level 2,AUST,2,2022-11-01,29565.059
2,Australia skill level 2,AUST,2,2022-12-01,29223.347
2,Australia skill level 2,AUST,2,2023-01-01,30319.32
2,Australia skill level 2,AUST,2,2023-02-01,30691.285
2,Australia skill level 2,AUST,2,2023-03-01,30083.521
2,Australia skill level 2,AUST,2,2023-04-01,31208.328
2,Australia skill level 2,AUST,2,2023-05-01,30703.2
2,Australia skill level 2,AUST,2,2023-06-01,29963.141
2,Australia skill level 2,AUST,2,2023-07-01,30257.908
2,Australia skill level 2,AUST,2,2023-08-01,29929.798
2,Australia skill level 2,AUST,2,2023-09-01,29008.974
2,Australia skill level 2,AUST,2,2023-10-01,28241.141
2,Australia skill level 2,AUST,2,2023-11-01,28377.923
2,Australia skill level 2,AUST,2,2023-12-01,28493.132
2,Australia skill level 2,AUST,2,2024-01-01,27383.4
2,Australia skill level 2,AUST,2,2024-02-01,27703.591
2,Australia skill level 2,AUST,2,2024-03-01,27850.701
2,Australia skill level 2,AUST,2,2024-04-01,26726.525
2,Australia skill level 2,AUST,2,2024-05-01,27230.394
2,Australia skill level 2,AUST,2,2024-06-01,25673.298
2,Australia skill level 2,AUST,2,2024-07-01,24355.874
2,Australia skill level 2,AUST,2,2024-08-01,25877.987
2,Australia skill level 2,AUST,2,2024-09-01,26425.05
2,Australia skill level 2,AUST,2,2024-10-01,26096.195
2,Australia skill level 2,AUST,2,2024-11-01,24476.863
2,Australia skill level 2,AUST,2,2024-12-01,23771.503
2,Australia skill level 2,AUST,2,2025-01-01,26069.056
2,Australia skill level 2,AUST,2,2025-02-01,24168.984
2,Australia skill level 2,AUST,2,2025-03-01,23696.06
2,Australia skill level 2,AUST,2,2025-04-01,24645.217
2,Australia skill level 2,AUST,2,2025-05-01,24233.698
2,Australia skill level 2,AUST,2,2025-06-01,24635.633
2,Australia skill level 2,AUST,2,2025-07-01,24270.755
2,Australia skill level 2,AUST,2,2025-08-01,23572.783
2,Australia skill level 2,AUST,2,2025-09-01,23661.471
2,Australia skill level 2,AUST,2,2025-10-01,23511.488
2,Australia skill level 2,AUST,2,2025-11-01,23425.145
2,Australia skill level 2,AUST,2,2025-12-01,23776.284
2,Australia skill level 2,AUST,2,2026-01-01,24604.034
2,Australia skill level 2,AUST,2,2026-02-01,23735.432
2,Australia skill level 2,AUST,2,2026-03-01,23897.186
2,Australia skill level 2,AUST,2,2026-04-01,23643.675
2,Australia skill level 2,AUST,2,2026-05-01,23050.097
2,Australia skill level 2,AUST,2,2026-06-01,23346.157
2,Australia skill level 2,AUST,2,2026-07-01,24251.016
2,Australia skill level 3,AUST,3,2006-01-01,26499.163
2,Australia skill level 3,AUST,3,2006-02-01,27538.654
2,Australia skill level 3,AUST,3,2006-03-01,27606.493
2,Australia skill level 3,AUST,3,2006-04-01,26976.005
2,Australia skill level 3,AUST,3,2006-05-01,26876.458
2,Australia skill level 3,AUST,3,2006-06-01,27538.258
2,Australia skill level 3,AUST,3,2006-07-01,25489.468
2,Australia skill level 3,AUST,3,2006-08-01,27208.81
2,Australia skill level 3,AUST,3,2006-09-01,26399.351
2,Australia skill level 3,AUST,3,2006-10-01,27886.723
2,Australia skill level 3,AUST,3,2006-11-01,27759.7
2,Australia skill level 3,AUST,3,2006-12-01,27676.119
2,Australia skill level 3,AUST,3,2007-01-01,29352.183
2,Australia skill level 3,AUST,3,2007-02-01,29473.804
2,Australia skill level 3,AUST,3,2007-03-01,31075.643
2,Australia skill level 3,AUST,3,2007-04-01,31390.22
2,Australia skill level 3,AUST,3,2007-05-01,31991.105
2,Australia skill level 3,AUST,3,2007-06-01,30542.333
2,Australia skill level 3,AUST,3,2007-07-01,33390.906
2,Australia skill level 3,AUST,3,2007-08-01,33163.754
2,Australia skill level 3,AUST,3,2007-09-01,33976.844
2,Australia skill level 3,AUST,3,2007-10-01,33094.336
2,Australia skill level 3,AUST,3,2007-11-01,34692.038
2,Australia skill level 3,AUST,3,2007-12-01,35423.922
2,Australia skill level 3,AUST,3,2008-01-01,34768.988
2,Australia skill level 3,AUST,3,2008-02-01,34687.754
2,Australia skill level 3,AUST,3,2008-03-01,34121.281
2,Australia skill level 3,AUST,3,2008-04-01,35404.257
2,Australia skill level 3,AUST,3,2008-05-01,34561.935
2,Australia skill level 3,AUST,3,2008-06-01,34076.942
2,Australia skill level 3,AUST,3,2008-07-01,32832.356
2,Australia skill level 3,AUST,3,2008-08-01,30858.637
2,Australia skill level 3,AUST,3,2008-09-01,30046.261
2,Australia skill level 3,AUST,3,2008-10-01,28528.805
2,Australia skill level 3,AUST,3,2008-11-01,26737.269
2,Australia skill level 3,AUST,3,2008-12-01,24756.105
2,Australia skill level 3,AUST,3,2009-01-01,22824.956
2,Australia skill level 3,AUST,3,2009-02-01,21450.105
2,Australia skill level 3,AUST,3,2009-03-01,19343.524
2,Australia skill level 3,AUST,3,2009-04-01,19812.07
2,Australia skill level 3,AUST,3,2009-05-01,19326.94
2,Australia skill level 3,AUST,3,2009-06-01,22748.746
2,Australia skill level 3,AUST,3,2009-07-01,19827.377
2,Australia skill level 3,AUST,3,2009-08-01,20541.209
2,Australia skill level 3,AUST,3,2009-09-01,20527.388
2,Australia skill level 3,AUST,3,2009-10-01,21413.696
2,Australia skill level 3,AUST,3,2009-11-01,21952.14
2,Australia skill level 3,AUST,3,2009-12-01,22889.077
2,Australia skill level 3,AUST,3,2010-01-01,23822.232
2,Australia skill level 3,AUST,3,2010-02-01,25135.985
2,Australia skill level 3,AUST,3,2010-03-01,23828.109
2,Australia skill level 3,AUST,3,2010-04-01,22545.617
2,Australia skill level 3,AUST,3,2010-05-01,24593.602
2,Australia skill level 3,AUST,3,2010-06-01,24675.5
2,Australia skill level 3,AUST,3,2010-07-01,25465.301
2,Australia skill level 3,AUST,3,2010-08-01,25658.813
2,Australia skill level 3,AUST,3,2010-09-01,27079.993
2,Australia skill level 3,AUST,3,2010-10-01,27062.592
2,Australia skill level 3,AUST,3,2010-11-01,27057.874
2,Australia skill level 3,AUST,3,2010-12-01,26547.877
2,Australia skill level 3,AUST,3,2011-01-01,27311.041
2,Australia skill level 3,AUST,3,2011-02-01,27988.436
2,Australia skill level 3,AUST,3,2011-03-01,27699.753
2,Australia skill level 3,AUST,3,2011-04-01,27070.857
2,Australia skill level 3,AUST,3,2011-05-01,27252.419
2,Australia skill level 3,AUST,3,2011-06-01,26418.116
2,Australia skill level 3,AUST,3,2011-07-01,27940.168
2,Australia skill level 3,AUST,3,2011-08-01,27089.926
2,Australia skill level 3,AUST,3,2011-09-01,26042.679
2,Australia skill level 3,AUST,3,2011-10-01,26095.338
2,Australia skill level 3,AUST,3,2011-11-01,26285.25
2,Australia skill level 3,AUST,3,2011-12-01,26166.3
2,Australia skill level 3,AUST,3,2012-01-01,24209.386
2,Australia skill level 3,AUST,3,2012-02-01,25674.874
2,Australia skill level 3,AUST,3,2012-03-01,25450.981
2,Australia skill level 3,AUST,3,2012-04-01,25623.685
2,Australia skill level 3,AUST,3,2012-05-01,24694.252
2,Australia skill level 3,AUST,3,2012-06-01,23731.579
2,Australia skill level 3,AUST,3,2012-07-01,22519.649
2,Australia skill level 3,AUST,3,2012-08-01,22713.002
2,Australia skill level 3,AUST,3,2012-09-01,23173.834
2,Australia skill level 3,AUST,3,2012-10-01,21551.343
2,Australia skill level 3,AUST,3,2012-11-01,20826.223
2,Australia skill level 3,AUST,3,2012-12-01,20859.267
2,Australia skill level 3,AUST,3,2013-01-01,19839.2
2,Australia skill level 3,AUST,3,2013-02-01,19418.34
2,Australia skill level 3,AUST,3,2013-03-01,20717.32
2,Australia skill level 3,AUST,3,2013-04-01,19226.362
2,Australia skill level 3,AUST,3,2013-05-01,19559.56
2,Australia skill level 3,AUST,3,2013-06-01,19215.836
2,Australia skill level 3,AUST,3,2013-07-01,19129.783
2,Australia skill level 3,AUST,3,2013-08-01,18977.65
2,Australia skill level 3,AUST,3,2013-09-01,19101.439
2,Australia skill level 3,AUST,3,2013-10-01,19451.777
2,Australia skill level 3,AUST,3,2013-11-01,19953.428
2,Australia skill level 3,AUST,3,2013-12-01,20401.182
2,Australia skill level 3,AUST,3,2014-01-01,21073.939
2,Australia skill level 3,AUST,3,2014-02-01,21542.661
2,Australia skill level 3,AUST,3,2014-03-01,20954.84
2,Australia skill level 3,AUST,3,2014-04-01,20898.171
2,Australia skill level 3,AUST,3,2014-05-01,21753.266
2,Australia skill level 3,AUST,3,2014-06-01,22219.322
2,Australia skill level 3,AUST,3,2014-07-01,21779.014
2,Australia skill level 3,AUST,3,2014-08-01,22705.358
2,Australia skill level 3,AUST,3,2014-09-01,22293.21
2,Australia skill level 3,AUST,3,2014-10-01,22252.199
2,Australia skill level 3,AUST,3,2014-11-01,21407.335
2,Australia skill level 3,AUST,3,2014-12-01,20902.368
2,Australia skill level 3,AUST,3,2015-01-01,21522.945
2,Australia skill level 3,AUST,3,2015-02-01,21309.812
2,Australia skill level 3,AUST,3,2015-03-01,21741.588
2,Australia skill level 3,AUST,3,2015-04-01,21391.107
2,Australia skill level 3,AUST,3,2015-05-01,20752.92
2,Australia skill level 3,AUST,3,2015-06-01,20295.248
2,Australia skill level 3,AUST,3,2015-07-01,21593.2
2,Australia skill level 3,AUST,3,2015-08-01,21194.179
2,Australia skill level 3,AUST,3,2015-09-01,22566.369
2,Australia skill level 3,AUST,3,2015-10-01,22353.574
2,Australia skill level 3,AUST,3,2015-11-01,22699.278
2,Australia skill level 3,AUST,3,2015-12-01,22846.822
2,Australia skill level 3,AUST,3,2016-01-01,22969.056
